issue_time,target_time,station_id,horizon_hours,pm25_forecast,pm25_lower_ci,pm25_upper_ci,uncertainty,quality_flag,missing_features,model_agreement,variability_added,units
2024-01-31 00:00:00+05:30,2024-02-01 09:00:00+05:30,ST002,33,346.98978626108305,79.75068993410184,614.2288825880643,136.34647771784756,degraded,2,100.99813362900275,18.748344088844803,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 10:00:00+05:30,ST002,34,336.52791857048715,76.44715247358602,596.6086846673883,132.6942684167863,degraded,2,85.7451147870677,30.149153629718587,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 11:00:00+05:30,ST002,35,351.13730415962436,97.01899255055352,605.2556157686952,129.65219980054636,degraded,2,106.01403449520076,6.638165305345592,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 12:00:00+05:30,ST002,36,307.0292776609758,107.50754985067798,506.5510054712737,101.79679990321318,degraded,2,79.57269568750138,5.024104215711799,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 13:00:00+05:30,ST002,37,330.40395865375945,-36.31516715354729,697.1230844610661,187.1015947996463,degraded,2,134.80782868482558,34.893766114820735,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 14:00:00+05:30,ST002,38,259.6164020868978,-72.40907260845177,591.6418767822473,169.4007523955865,degraded,2,103.54711758281672,48.25363481276976,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 15:00:00+05:30,ST002,39,284.9914970463855,48.93441959352066,521.0485744992504,120.43728441472697,degraded,2,95.78889908347978,6.8483853312472025,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 16:00:00+05:30,ST002,40,226.2020567495796,-30.751720230481254,483.15583372964045,131.0988658061535,degraded,2,96.40856225588934,16.690303550264154,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 17:00:00+05:30,ST002,41,267.42587736133856,34.57505159212113,500.27670313055603,118.80144171898849,degraded,2,92.29997342488818,8.301468294100298,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 18:00:00+05:30,ST002,42,282.6707307044599,4.088826030285247,561.2526353786345,142.13362483376258,degraded,2,113.68158947754023,10.05203535622235,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 19:00:00+05:30,ST002,43,338.40633662094695,-60.86893033177711,737.681603573671,203.71187089424697,degraded,2,146.189276406281,38.92259448796597,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 20:00:00+05:30,ST002,44,266.5960288978891,-70.23269029896602,603.4247480947442,171.85138734533425,degraded,2,131.24006505504204,21.811322290292193,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 21:00:00+05:30,ST002,45,283.60890751602045,-48.72882717167511,615.946642203716,169.56006871821202,uncertain,3,137.63564492989866,11.924423788313351,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 22:00:00+05:30,ST002,46,193.39025348871365,-96.43129298097585,483.21179995840316,147.86813595392323,degraded,2,112.58671675014604,16.08141920377719,ug/m3
2024-01-31 00:00:00+05:30,2024-02-01 23:00:00+05:30,ST002,47,232.35385349408378,-48.37455212492583,513.0822591130934,143.22877837704573,degraded,2,116.78970157924087,7.039076797804849,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 00:00:00+05:30,ST002,48,224.5420540216776,-214.51386660639537,663.5979746497505,224.00812276942497,degraded,2,161.0833692097528,43.3247535596722,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 01:00:00+05:30,ST002,49,308.2122916609723,-108.87585283967951,725.3004361616241,212.80007372482237,uncertain,2,155.77090825826485,37.2291654665575,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 02:00:00+05:30,ST002,50,335.2515113792541,-77.8514553698484,748.3544781283566,210.76681976995027,uncertain,2,160.32096757054828,30.445852199402008,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 03:00:00+05:30,ST002,51,232.04185798661135,-28.749931941570793,492.83364791479346,133.05703567764394,uncertain,2,94.45534877471218,18.40168690293177,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 04:00:00+05:30,ST002,52,302.50211521900167,51.38706299687681,553.6171674411265,128.11992460312493,uncertain,2,95.552793250648,12.167131352476925,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 05:00:00+05:30,ST002,53,262.5482435517889,-62.98252875653117,588.0790158601089,166.08712872873474,uncertain,2,92.88405205301767,52.60307667571706,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 06:00:00+05:30,ST002,54,362.3195263762349,121.80920879058138,602.8298439618884,122.70934570696608,uncertain,2,82.72294158493212,19.186404122033963,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 07:00:00+05:30,ST002,55,421.37644111533905,153.16908092337746,689.5838013073006,136.84048989385795,uncertain,2,109.67838325815681,6.162106635701109,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 08:00:00+05:30,ST002,56,358.7084825117524,124.84710306287019,592.5698619606346,119.31703033106234,uncertain,2,65.1859553580392,32.93107497302314,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 09:00:00+05:30,ST002,57,463.27107021307944,252.18813937148136,674.3540010546775,107.69537287836637,uncertain,2,80.3338568200335,5.96151605833286,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 10:00:00+05:30,ST002,58,453.50909200371996,257.63297522456753,649.3852087828724,99.93679427507776,uncertain,2,67.94348401700846,10.39331025806929,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 11:00:00+05:30,ST002,59,462.1041729117657,194.87614240696894,729.3322034165625,136.34083189020245,uncertain,2,108.24757136588615,6.293260524316315,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 12:00:00+05:30,ST002,60,372.2447165237793,117.9638234251193,626.5256096224393,129.73514954013265,uncertain,2,82.02511370387127,25.710035836261383,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 13:00:00+05:30,ST002,61,352.8744895601025,88.43047748295777,617.3185016372472,134.92041432507386,uncertain,2,84.13468835944454,28.585725965629322,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 14:00:00+05:30,ST002,62,418.882489142776,154.3462697456696,683.4187085398825,134.96745887607472,uncertain,2,85.79145976210768,26.77599911396702,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 15:00:00+05:30,ST002,63,429.84190560403516,106.1217727003056,753.5620385077648,165.16333311414775,uncertain,2,91.95972311381274,50.60361000033502,ug/m3
2024-01-31 00:00:00+05:30,2024-02-02 16:00:00+05:30,ST002,64,350.78082460442,113.8011374436253,587.7605117652147,120.90800365346668,uncertain,2,92.3869634782729,5.721040175193772,ug/m3
