issue_time,target_time,station_id,horizon_hours,pm25_forecast,pm25_lower_ci,pm25_upper_ci,uncertainty,quality_flag,missing_features,ensemble_predictions,model_agreement,units
2024-01-30 23:00:00+05:30,2024-01-31 02:00:00+05:30,ST002,3,63.63299104780167,53.83299126473155,73.43299083087179,4.999999889321492,ok,0,2,0.3168708172280006,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 03:00:00+05:30,ST002,4,65.23050684725328,55.43050713523891,75.03050655926765,4.999999853068558,ok,0,2,0.30622162857303437,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 04:00:00+05:30,ST002,5,62.764975052180475,52.96497535825246,72.56497474610849,4.999999843840825,ok,0,2,0.9494716625810966,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 05:00:00+05:30,ST002,6,70.20123544895331,60.40123591276653,80.00123498514009,4.999999763360603,ok,0,2,0.031301300571286106,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 06:00:00+05:30,ST002,7,55.389328687093936,45.58932905469979,65.18932831948808,4.999999812445992,ok,0,2,0.2805722992900428,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 07:00:00+05:30,ST002,8,71.10431279790524,61.30431304652908,80.9043125492814,4.999999873151101,ok,0,2,0.35437684713308926,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 08:00:00+05:30,ST002,9,84.91516867713054,75.11516910010589,94.71516825415519,4.999999784196252,ok,0,2,0.9895490770386566,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 09:00:00+05:30,ST002,10,83.23328826133513,73.43328842586268,93.03328809680758,4.99999991605737,ok,0,2,0.7392182761053334,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 10:00:00+05:30,ST002,11,65.9818219768677,56.18182231750628,75.78182163622913,4.999999826204809,ok,0,2,0.3609101161946029,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 11:00:00+05:30,ST002,12,51.886051730270246,42.08605179035448,61.68605167018601,4.999999969344777,ok,0,2,0.5044223833770616,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 12:00:00+05:30,ST002,13,77.74876664412469,67.94876682677194,87.54876646147743,4.999999906812626,ok,0,2,0.14590443105669237,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 13:00:00+05:30,ST002,14,68.061488108728,58.261488600059636,77.86148761739636,4.999999749320595,ok,0,2,0.15269087416288585,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 14:00:00+05:30,ST002,15,74.883336803759,65.08333727371671,84.68333633380128,4.999999760225656,ok,0,2,1.1165321357551363,ug/m3
2024-01-30 23:00:00+05:30,2024-01-31 15:00:00+05:30,ST002,16,66.82592416063989,57.02592487198753,76.62592344929224,4.99999963706753,ok,0,2,0.7664662841370102,ug/m3
